2250,64.68014788627625,AAA
1025,23.75420069694519,AAA
425,9.663007259368896,EAA
350,11.222508668899536,DAA
250,8.44130277633667,AAB
175,3.441126823425293,AAF
175,3.8981385231018066,AAD
150,3.6517674922943115,CCE
150,3.837472677230835,AAC
125,3.7949588298797607,AAC
125,5.894986391067505,AAA
75,3.9160029888153076,CAB
